user_id,age,gender,country,city,device_type,subscription_type,content_id,content_genre,content_duration,content_rating,campaign_id,ad_type,ad_placement,advertiser_category,bid_amount,impressions,clicks,conversions,clicked,session_duration,pages_viewed,cpm,cpc,revenue,cost,timestamp,hour,day_of_week,month,ctr,cvr,engagement_rate,user_engagement_score,ad_frequency,content_affinity,device_category_interaction,time_of_day,is_weekend,rolling_7d_revenue,rolling_7d_ctr,avg_session_duration_user
343746,24.0,F,IN,Mumbai,smart_tv,family,5236,sports,13.5,PG-13,5717,video,mid_roll,auto,15.13,11,1,0,1,10.7,6,17.15,2.3,1.46,0.53,2024-03-02 02:00:00,2,5,3,0.0909090909090909,0.0,0.6363636363636364,0.604901,11,0.0909090909090909,smart_tv_auto,late_night,1,257.3575324215766,0.0465716840202172,10.7
375121,23.0,F,MX,Guadalajara,mobile,basic,2791,documentary,33.7,PG-13,5466,native,sidebar,finance,4.46,10,0,0,0,7.2,4,5.47,1.16,0.02,0.05,2024-03-02 02:00:00,2,5,3,0.0,0.0,0.4,0.389269,10,0.0,mobile_finance,late_night,1,257.3575324215766,0.0465716840202172,7.2
549659,40.0,M,US,Chicago,desktop,premium,3076,kids,40.5,G,5729,banner,pre_roll,healthcare,5.31,8,0,0,0,31.8,6,10.26,1.61,0.03,0.08,2024-03-02 02:00:00,2,5,3,0.0,0.0,0.75,0.682161,8,0.0,desktop_healthcare,late_night,1,257.3575324215766,0.0465716840202172,31.55
250097,60.0,M,BR,Sao Paulo,mobile,basic,4057,music,23.8,PG,5280,banner,pre_roll,gaming,8.25,11,2,0,1,6.3,6,7.96,1.23,1.51,0.46,2024-03-02 02:00:00,2,5,3,0.1818181818181818,0.0,0.7272727272727273,0.6089813333333334,11,0.1818181818181818,mobile_gaming,late_night,1,257.3575324215766,0.0465716840202172,6.3
958971,38.0,F,IN,Hyderabad,tablet,basic,8857,documentary,17.5,R,5391,banner,mid_roll,gaming,2.52,11,0,0,0,9.0,4,4.97,1.27,0.02,0.05,2024-03-02 02:00:00,2,5,3,0.0,0.0,0.3636363636363636,0.4037343333333333,11,0.0,tablet_gaming,late_night,1,257.3575324215766,0.0465716840202172,9.0
140428,55.0,M,FR,Paris,console,premium,1997,music,39.4,PG-13,5363,banner,pre_roll,cpg,9.83,5,0,0,0,40.0,4,10.19,1.64,0.02,0.05,2024-03-02 02:00:00,2,5,3,0.0,0.0,0.8,0.6595743333333334,5,0.0,console_cpg,late_night,1,257.3575324215766,0.0465716840202172,40.0
854854,35.0,M,UK,London,desktop,premium,8265,news,57.5,PG,5293,audio,post_roll,auto,4.03,10,2,0,1,52.9,5,13.23,0.99,1.24,0.43,2024-03-02 02:00:00,2,5,3,0.2,0.0,0.7,0.9002156666666667,10,0.2,desktop_auto,late_night,1,257.3575324215766,0.0465716840202172,52.9
906871,59.0,F,AU,Melbourne,smart_tv,free,2905,news,39.9,G,5065,banner,pre_roll,healthcare,8.94,9,0,0,0,19.3,2,12.01,0.45,0.04,0.11,2024-03-02 02:00:00,2,5,3,0.0,0.0,0.2222222222222222,0.3842556666666666,9,0.0,smart_tv_healthcare,late_night,1,257.3575324215766,0.0465716840202172,19.3
551448,45.0,F,IN,Bengaluru,mobile,free,7177,documentary,56.9,PG-13,5835,audio,post_roll,travel,5.27,2,0,0,0,29.3,1,9.55,1.75,0.01,0.02,2024-03-02 02:00:00,2,5,3,0.0,0.0,0.5,0.432035,2,0.0,mobile_travel,late_night,1,257.3575324215766,0.0465716840202172,29.3
717267,60.0,F,US,Austin,mobile,free,3137,documentary,37.5,PG,5636,audio,mid_roll,auto,7.61,2,0,0,0,22.0,0,7.48,1.2,0.01,0.01,2024-03-02 02:00:00,2,5,3,0.0,0.0,0.0,0.3416633333333333,2,0.0,mobile_auto,late_night,1,257.3575324215766,0.0465716840202172,22.0
163133,25.0,F,AU,Sydney,desktop,free,3321,sports,70.5,PG-13,5949,banner,in_feed,healthcare,3.07,9,1,0,1,50.4,5,11.31,0.97,0.62,0.25,2024-03-02 02:00:00,2,5,3,0.1111111111111111,0.0,0.6666666666666666,0.8671423333333332,9,0.1111111111111111,desktop_healthcare,late_night,1,257.3575324215766,0.0465716840202172,50.4
962655,34.0,F,IN,Bengaluru,desktop,free,6494,music,50.5,PG,5807,native,mid_roll,tech,4.0,2,0,0,0,28.4,3,9.49,1.44,0.01,0.02,2024-03-02 03:00:00,3,5,3,0.0,0.0,1.5,0.535592,2,0.0,desktop_tech,late_night,1,257.3575324215766,0.0465716840202172,28.4
888206,48.0,M,BR,Rio de Janeiro,tablet,premium,6740,documentary,8.6,PG,5946,banner,post_roll,retail,5.14,3,0,0,0,7.0,7,7.67,1.25,0.01,0.02,2024-03-02 03:00:00,3,5,3,0.0,0.0,2.333333333333333,0.4704226666666666,3,0.0,tablet_retail,late_night,1,257.3575324215766,0.0465716840202172,7.0
675616,26.0,F,CA,Vancouver,smart_tv,basic,1706,comedy,21.4,PG,5651,native,pre_roll,tech,8.72,5,1,0,1,20.6,0,16.59,1.4,0.87,0.29,2024-03-02 03:00:00,3,5,3,0.2,0.0,0.2,0.4864513333333333,5,0.2,smart_tv_tech,late_night,1,257.3575324215766,0.0465716840202172,20.6
330044,66.0,F,FR,Lyon,desktop,free,1098,gaming,58.4,PG,5699,audio,post_roll,healthcare,8.45,2,0,0,0,35.2,2,13.2,1.45,0.01,0.03,2024-03-02 03:00:00,3,5,3,0.0,0.0,1.0,0.521405,2,0.0,desktop_healthcare,late_night,1,257.3575324215766,0.0465716840202172,35.2
803885,39.0,F,US,Chicago,desktop,premium,7280,gaming,13.0,R,5907,audio,sidebar,auto,6.22,1,0,0,0,6.2,4,8.84,1.9,0.0,0.01,2024-03-02 03:00:00,3,5,3,0.0,0.0,4.0,0.381889,1,0.0,desktop_auto,late_night,1,257.3575324215766,0.0465716840202172,6.2
115938,59.0,M,CA,Toronto,mobile,basic,5792,comedy,17.0,PG-13,5758,banner,post_roll,cpg,7.14,1,0,0,0,6.4,1,12.52,1.31,0.01,0.01,2024-03-02 03:00:00,3,5,3,0.0,0.0,1.0,0.2184896666666666,1,0.0,mobile_cpg,late_night,1,257.3575324215766,0.0465716840202172,6.4
399464,68.0,M,IN,Hyderabad,mobile,basic,8962,music,47.5,PG,5627,interstitial,in_feed,travel,3.18,7,0,0,0,24.8,4,11.24,0.52,0.03,0.08,2024-03-02 04:00:00,4,5,3,0.0,0.0,0.5714285714285714,0.5606396666666666,7,0.0,mobile_travel,late_night,1,257.3575324215766,0.0465716840202172,24.8
300691,43.0,F,CA,Toronto,mobile,free,4609,documentary,73.6,G,5253,audio,in_feed,healthcare,2.18,9,0,0,0,47.6,7,15.24,1.6,0.05,0.14,2024-03-02 04:00:00,4,5,3,0.0,0.0,0.7777777777777778,0.7672573333333333,9,0.0,mobile_healthcare,late_night,1,257.3575324215766,0.0465716840202172,47.6
446430,59.0,F,MX,Guadalajara,tablet,free,7825,music,20.6,PG,5221,native,post_roll,travel,5.12,3,0,0,0,17.1,6,8.08,1.05,0.01,0.02,2024-03-02 04:00:00,4,5,3,0.0,0.0,2.0,0.5446716666666667,3,0.0,tablet_travel,late_night,1,257.3575324215766,0.0465716840202172,17.1
540661,20.0,M,US,Chicago,mobile,basic,2731,comedy,77.2,R,5663,native,in_feed,cpg,3.88,8,0,0,0,71.2,5,8.39,0.57,0.03,0.07,2024-03-02 04:00:00,4,5,3,0.0,0.0,0.625,0.752305,8,0.0,mobile_cpg,late_night,1,257.3575324215766,0.0465716840202172,71.2
730943,31.0,F,BR,Sao Paulo,smart_tv,basic,6614,comedy,19.6,PG-13,5684,audio,in_feed,cpg,7.56,7,0,0,0,8.9,3,10.4,1.39,0.03,0.07,2024-03-02 04:00:00,4,5,3,0.0,0.0,0.4285714285714285,0.348468,7,0.0,smart_tv_cpg,late_night,1,257.3575324215766,0.0465716840202172,8.9
143510,69.0,F,UK,Manchester,tablet,free,7104,news,45.5,R,5090,banner,post_roll,auto,4.59,2,1,1,1,26.9,2,9.91,0.92,32.14,0.16,2024-03-02 05:00:00,5,5,3,0.5,1.0,2.0,0.6452926666666666,2,0.5,tablet_auto,late_night,1,257.3575324215766,0.0465716840202172,30.8
440237,37.0,F,US,Seattle,mobile,basic,9854,news,17.7,PG,5549,banner,sidebar,auto,5.59,1,0,0,0,7.8,3,10.24,0.75,0.0,0.01,2024-03-02 05:00:00,5,5,3,0.0,0.0,3.0,0.339404,1,0.0,mobile_auto,late_night,1,257.3575324215766,0.0465716840202172,51.42525000000023
562449,74.0,F,IN,Mumbai,mobile,free,9984,gaming,27.5,PG,5686,video,in_feed,auto,6.18,5,0,0,0,2.7,5,10.32,1.38,0.02,0.05,2024-03-02 05:00:00,5,5,3,0.0,0.0,1.0,0.3997996666666666,5,0.0,mobile_auto,late_night,1,257.3575324215766,0.0465716840202172,2.7
267544,69.0,M,MX,Mexico City,mobile,free,2204,news,24.9,G,5964,banner,in_feed,retail,1.74,3,0,0,0,16.2,2,14.65,1.35,0.02,0.04,2024-03-02 05:00:00,5,5,3,0.0,0.0,0.6666666666666666,0.354617,3,0.0,mobile_retail,late_night,1,257.3575324215766,0.0465716840202172,16.2
505953,44.0,F,MX,Mexico City,desktop,basic,3513,comedy,39.9,PG-13,5273,banner,in_feed,auto,4.21,10,1,0,1,27.3,3,6.21,1.35,0.83,0.26,2024-03-02 05:00:00,5,5,3,0.1,0.0,0.4,0.654225,10,0.1,desktop_auto,late_night,1,257.3575324215766,0.0465716840202172,27.3
906577,19.0,M,US,Austin,desktop,basic,8182,music,37.4,PG,5963,interstitial,pre_roll,finance,5.69,10,0,0,0,36.4,9,13.2,1.55,0.05,0.13,2024-03-02 05:00:00,5,5,3,0.0,0.0,0.9,0.7374453333333334,10,0.0,desktop_finance,late_night,1,257.3575324215766,0.0465716840202172,28.7
725238,20.0,M,FR,Lyon,console,family,9007,comedy,21.7,G,5210,interstitial,mid_roll,auto,4.93,9,0,0,0,18.8,3,9.63,0.96,0.03,0.09,2024-03-02 05:00:00,5,5,3,0.0,0.0,0.3333333333333333,0.43938,9,0.0,console_auto,late_night,1,257.3575324215766,0.0465716840202172,18.8
785054,66.0,M,CA,Vancouver,mobile,family,6176,music,64.8,R,5474,native,post_roll,retail,8.19,2,0,0,0,50.0,3,12.61,1.76,0.01,0.03,2024-03-02 05:00:00,5,5,3,0.0,0.0,1.5,0.6360893333333333,2,0.0,mobile_retail,late_night,1,257.3575324215766,0.0465716840202172,50.0
527310,44.0,F,FR,Paris,smart_tv,premium,5023,news,29.9,R,5541,native,post_roll,retail,5.52,10,0,0,0,27.5,3,11.66,1.64,0.05,0.12,2024-03-02 05:00:00,5,5,3,0.0,0.0,0.3,0.528472,10,0.0,smart_tv_retail,late_night,1,257.3575324215766,0.0465716840202172,25.2
888905,66.0,F,IN,Mumbai,mobile,premium,7772,sports,16.9,PG,5889,native,pre_roll,gaming,6.13,10,0,0,0,17.3,2,8.99,1.02,0.04,0.09,2024-03-02 05:00:00,5,5,3,0.0,0.0,0.2,0.364973,10,0.0,mobile_gaming,late_night,1,257.3575324215766,0.0465716840202172,17.3
227486,24.0,F,US,Austin,mobile,free,1654,documentary,19.3,G,5410,native,in_feed,tech,4.29,1,0,0,0,10.8,3,5.85,1.31,0.0,0.01,2024-03-02 05:00:00,5,5,3,0.0,0.0,3.0,0.364788,1,0.0,mobile_tech,late_night,1,257.3575324215766,0.0465716840202172,10.8
196632,38.0,M,FR,Paris,desktop,free,8754,sports,68.4,R,5742,native,pre_roll,gaming,7.28,8,0,0,0,26.7,3,12.0,1.65,0.04,0.1,2024-03-02 05:00:00,5,5,3,0.0,0.0,0.375,0.522096,8,0.0,desktop_gaming,late_night,1,257.3575324215766,0.0465716840202172,26.7
147542,25.0,M,UK,London,mobile,family,4644,music,59.0,G,5309,interstitial,in_feed,tech,5.14,6,1,0,1,34.4,8,5.37,0.37,0.23,0.09,2024-03-02 05:00:00,5,5,3,0.1666666666666666,0.0,1.5,0.8770010000000001,6,0.1666666666666666,mobile_tech,late_night,1,257.3575324215766,0.0465716840202172,34.4
149031,15.0,F,UK,London,mobile,family,6883,gaming,3.2,PG,5002,audio,post_roll,healthcare,6.2,7,0,0,0,14.8,3,13.67,0.38,0.04,0.1,2024-03-02 05:00:00,5,5,3,0.0,0.0,0.4285714285714285,0.401316,7,0.0,mobile_healthcare,late_night,1,257.3575324215766,0.0465716840202172,19.966666666666665
388417,62.0,F,IN,Bengaluru,desktop,free,5956,kids,11.2,PG,5582,native,mid_roll,auto,3.37,7,1,1,1,11.4,4,11.81,0.94,34.13005000000005,0.22,2024-03-02 05:00:00,5,5,3,0.1428571428571428,1.0,0.8571428571428571,0.573596,7,0.1428571428571428,desktop_auto,late_night,1,257.3575324215766,0.0465716840202172,11.4
749305,44.0,M,IN,Bengaluru,desktop,premium,6179,documentary,52.8,PG-13,5876,native,mid_roll,auto,10.28,6,0,0,0,15.6,3,9.47,1.46,0.02,0.06,2024-03-02 05:00:00,5,5,3,0.0,0.0,0.5,0.4088506666666666,6,0.0,desktop_auto,late_night,1,257.3575324215766,0.0465716840202172,15.6
540147,32.0,M,BR,Sao Paulo,mobile,basic,5227,music,32.8,R,5185,video,post_roll,travel,13.54,7,0,0,0,25.7,3,15.08,1.61,0.04,0.11,2024-03-02 06:00:00,6,5,3,0.0,0.0,0.4285714285714285,0.5138533333333333,7,0.0,mobile_travel,morning,1,257.3575324215766,0.0465716840202172,27.1
494825,45.0,M,US,Seattle,smart_tv,basic,7403,music,61.2,R,5828,banner,in_feed,cpg,7.21,1,0,0,0,80.0,7,10.79,1.13,0.0,0.01,2024-03-02 06:00:00,6,5,3,0.0,0.0,7.0,0.7963346666666666,1,0.0,smart_tv_cpg,morning,1,257.3575324215766,0.0465716840202172,80.0
701550,26.0,F,US,New York,desktop,free,2340,gaming,71.1,PG,5110,native,mid_roll,retail,3.34,11,0,0,0,54.4,8,6.9,0.81,0.03,0.08,2024-03-02 06:00:00,6,5,3,0.0,0.0,0.7272727272727273,0.7890533333333333,11,0.0,desktop_retail,morning,1,257.3575324215766,0.0465716840202172,54.4
507023,53.0,M,AU,Melbourne,desktop,premium,7027,news,22.9,PG-13,5312,banner,mid_roll,healthcare,2.09,10,0,0,0,28.2,2,8.82,0.7,0.04,0.09,2024-03-02 06:00:00,6,5,3,0.0,0.0,0.2,0.4741769999999999,10,0.0,desktop_healthcare,morning,1,257.3575324215766,0.0465716840202172,28.2
710944,32.0,M,MX,Guadalajara,mobile,family,7467,comedy,48.1,PG,5388,banner,post_roll,retail,3.57,4,0,0,0,30.5,3,12.67,0.58,0.02,0.05,2024-03-02 06:00:00,6,5,3,0.0,0.0,0.75,0.551296,4,0.0,mobile_retail,morning,1,257.3575324215766,0.0465716840202172,30.5
938479,39.0,M,BR,Sao Paulo,desktop,free,6158,drama,39.9,R,5187,video,pre_roll,auto,6.43,8,0,0,0,11.1,5,10.49,0.62,0.03,0.08,2024-03-02 06:00:00,6,5,3,0.0,0.0,0.625,0.4625996666666666,8,0.0,desktop_auto,morning,1,257.3575324215766,0.0465716840202172,11.1
784617,50.0,F,MX,Guadalajara,mobile,basic,7399,drama,43.5,G,5820,audio,pre_roll,travel,8.01,11,0,0,0,24.1,1,8.56,2.03,0.04,0.09,2024-03-02 06:00:00,6,5,3,0.0,0.0,0.0909090909090909,0.389679,11,0.0,mobile_travel,morning,1,257.3575324215766,0.0465716840202172,24.1
410724,30.0,F,UK,London,tablet,basic,3058,kids,59.5,PG,5760,banner,in_feed,retail,6.94,3,0,0,0,33.1,0,10.44,1.69,0.01,0.03,2024-03-02 06:00:00,6,5,3,0.0,0.0,0.0,0.4294326666666667,3,0.0,tablet_retail,morning,1,257.3575324215766,0.0465716840202172,33.1
691364,21.0,M,IN,Bengaluru,desktop,premium,7322,kids,8.0,R,5228,audio,post_roll,gaming,13.09,2,0,0,0,6.0,2,11.91,1.97,0.01,0.02,2024-03-02 06:00:00,6,5,3,0.0,0.0,1.0,0.266197,2,0.0,desktop_gaming,morning,1,257.3575324215766,0.0465716840202172,6.0
847945,38.0,F,US,New York,tablet,basic,1853,drama,18.7,PG,5904,banner,post_roll,healthcare,4.03,11,1,0,1,7.9,3,11.39,1.4,0.89,0.34,2024-03-02 06:00:00,6,5,3,0.0909090909090909,0.0,0.3636363636363636,0.4594426666666666,11,0.0909090909090909,tablet_healthcare,morning,1,257.3575324215766,0.0465716840202172,7.9
834034,20.0,F,DE,Berlin,mobile,free,9585,gaming,51.7,R,5837,audio,in_feed,gaming,4.27,1,1,0,1,39.8,3,13.15,0.85,0.52,0.14,2024-03-02 06:00:00,6,5,3,1.0,0.0,4.0,0.7882256666666666,1,1.0,mobile_gaming,morning,1,257.3575324215766,0.0465716840202172,39.8
653760,33.0,F,IN,Bengaluru,smart_tv,basic,3241,sports,56.5,R,5052,interstitial,pre_roll,tech,11.31,6,0,0,0,22.6,0,9.04,1.28,0.02,0.05,2024-03-02 06:00:00,6,5,3,0.0,0.0,0.0,0.3471406666666666,6,0.0,smart_tv_tech,morning,1,257.3575324215766,0.0465716840202172,22.6
366921,40.0,M,DE,Berlin,desktop,free,9915,documentary,58.5,PG,5488,native,sidebar,travel,7.31,8,1,0,1,22.5,4,13.39,0.88,0.57,0.24,2024-03-02 07:00:00,7,5,3,0.125,0.0,0.625,0.682454,8,0.125,desktop_travel,morning,1,257.3575324215766,0.0465716840202172,22.5
590329,34.0,F,UK,London,desktop,family,7766,comedy,60.3,PG-13,5329,interstitial,post_roll,healthcare,6.97,10,0,0,0,46.2,1,7.13,0.51,0.03,0.07,2024-03-02 07:00:00,7,5,3,0.0,0.0,0.1,0.5160496666666667,10,0.0,desktop_healthcare,morning,1,257.3575324215766,0.0465716840202172,46.2
365495,21.0,F,IN,Hyderabad,mobile,family,4826,documentary,50.5,G,5273,banner,in_feed,tech,6.79,8,0,0,0,21.9,4,7.42,1.55,0.02,0.06,2024-03-02 07:00:00,7,5,3,0.0,0.0,0.5,0.534645,8,0.0,mobile_tech,morning,1,257.3575324215766,0.0465716840202172,21.9
106728,45.0,M,AU,Melbourne,smart_tv,basic,3487,comedy,58.9,PG,5665,native,sidebar,cpg,7.35,7,0,0,0,27.0,7,5.81,1.18,0.02,0.04,2024-03-02 07:00:00,7,5,3,0.0,0.0,1.0,0.6614426666666666,7,0.0,smart_tv_cpg,morning,1,257.3575324215766,0.0465716840202172,27.0
337555,46.0,M,AU,Unknown,tablet,free,2785,news,2.0,R,5958,video,in_feed,gaming,5.98,11,2,0,1,5.6,3,7.07,1.96,2.38,0.67,2024-03-02 07:00:00,7,5,3,0.1818181818181818,0.0,0.4545454545454545,0.4823736666666666,11,0.1818181818181818,tablet_gaming,morning,1,257.3575324215766,0.0465716840202172,18.15
242999,61.0,M,US,Austin,desktop,free,7907,sports,51.7,PG-13,5485,video,in_feed,finance,4.49,9,0,0,0,30.4,3,11.54,0.87,0.04,0.1,2024-03-02 07:00:00,7,5,3,0.0,0.0,0.3333333333333333,0.5506093333333333,9,0.0,desktop_finance,morning,1,257.3575324215766,0.0465716840202172,30.4
924794,65.0,M,US,Austin,smart_tv,basic,4661,news,22.0,PG-13,5916,banner,sidebar,finance,5.72,11,0,0,0,4.1,3,7.28,0.92,0.03,0.08,2024-03-02 07:00:00,7,5,3,0.0,0.0,0.2727272727272727,0.3131119999999999,11,0.0,smart_tv_finance,morning,1,257.3575324215766,0.0465716840202172,4.1
764527,57.0,F,IN,Bengaluru,desktop,basic,6941,news,42.8,R,5403,native,sidebar,healthcare,7.85,7,1,0,1,14.4,3,10.15,0.83,0.53,0.2,2024-03-02 07:00:00,7,5,3,0.1428571428571428,0.0,0.5714285714285714,0.546547,7,0.1428571428571428,desktop_healthcare,morning,1,257.3575324215766,0.0465716840202172,14.4
204963,60.0,M,IN,Mumbai,mobile,free,5493,comedy,48.5,R,5297,video,sidebar,cpg,4.41,4,0,0,0,20.6,3,8.91,0.63,0.01,0.04,2024-03-02 07:00:00,7,5,3,0.0,0.0,0.75,0.4622653333333333,4,0.0,mobile_cpg,morning,1,257.3575324215766,0.0465716840202172,20.6
274518,14.0,F,US,Unknown,tablet,free,6897,music,2.0,PG-13,5957,native,mid_roll,retail,1.36,10,2,0,1,12.7,3,12.66,1.18,1.47,0.48,2024-03-02 07:00:00,7,5,3,0.2,0.0,0.5,0.5455666666666666,10,0.2,tablet_retail,morning,1,257.3575324215766,0.0465716840202172,12.7
863776,59.0,M,BR,Rio de Janeiro,mobile,free,9540,sports,18.0,R,5937,interstitial,mid_roll,gaming,3.03,11,0,0,0,28.6,2,14.27,1.12,0.06,0.16,2024-03-02 07:00:00,7,5,3,0.0,0.0,0.1818181818181818,0.4771743333333333,11,0.0,mobile_gaming,morning,1,257.3575324215766,0.0465716840202172,28.6
430583,43.0,F,US,Chicago,tablet,premium,3959,comedy,22.6,G,5389,native,pre_roll,auto,5.14,4,0,0,0,7.9,3,7.49,0.82,0.01,0.03,2024-03-02 07:00:00,7,5,3,0.0,0.0,0.75,0.3401466666666666,4,0.0,tablet_auto,morning,1,257.3575324215766,0.0465716840202172,7.9
359630,70.0,F,CA,Vancouver,desktop,basic,4164,drama,17.6,PG-13,5189,banner,in_feed,retail,3.48,6,1,0,1,12.1,3,9.75,0.86,0.54,0.19,2024-03-02 07:00:00,7,5,3,0.1666666666666666,0.0,0.6666666666666666,0.5316783333333333,6,0.1666666666666666,desktop_retail,morning,1,257.3575324215766,0.0465716840202172,12.1
776028,30.0,F,US,Seattle,desktop,basic,7106,music,72.2,PG,5482,interstitial,in_feed,cpg,2.33,1,0,0,0,52.0,4,13.39,0.98,0.01,0.01,2024-03-02 08:00:00,8,5,3,0.0,0.0,4.0,0.6943130000000001,1,0.0,desktop_cpg,morning,1,257.3575324215766,0.0465716840202172,52.0
203320,58.0,M,US,Chicago,mobile,premium,9526,drama,27.9,PG,5809,interstitial,post_roll,auto,10.51,10,0,0,0,20.6,2,8.82,1.44,0.04,0.09,2024-03-02 08:00:00,8,5,3,0.0,0.0,0.2,0.4023743333333333,10,0.0,mobile_auto,morning,1,257.3575324215766,0.0465716840202172,20.6
128362,68.0,F,US,Austin,desktop,premium,6147,gaming,38.2,PG-13,5518,banner,post_roll,travel,2.22,2,0,0,0,35.3,4,9.57,0.9,0.01,0.02,2024-03-02 08:00:00,8,5,3,0.0,0.0,2.0,0.636313,2,0.0,desktop_travel,morning,1,257.3575324215766,0.0465716840202172,35.3
654859,44.0,M,DE,Berlin,mobile,basic,1004,documentary,23.3,PG,5732,audio,in_feed,retail,6.52,9,0,0,0,12.2,1,5.82,1.45,0.02,0.05,2024-03-02 08:00:00,8,5,3,0.0,0.0,0.1111111111111111,0.2670309999999999,9,0.0,mobile_retail,morning,1,257.3575324215766,0.0465716840202172,12.2
309748,67.0,M,UK,Manchester,mobile,basic,5835,news,3.7,PG,5567,banner,post_roll,tech,4.03,7,1,0,1,0.5,3,8.4,0.6,0.38,0.15,2024-03-02 08:00:00,8,5,3,0.1428571428571428,0.0,0.5714285714285714,0.4269136666666666,7,0.1428571428571428,mobile_tech,morning,1,257.3575324215766,0.0465716840202172,0.5
823392,28.0,F,FR,Paris,smart_tv,free,6278,news,59.8,R,5137,native,pre_roll,tech,8.38,3,0,0,0,16.2,0,12.84,0.91,0.02,0.04,2024-03-02 08:00:00,8,5,3,0.0,0.0,0.0,0.2751139999999999,3,0.0,smart_tv_tech,morning,1,257.3575324215766,0.0465716840202172,16.2
350824,53.0,M,MX,Mexico City,console,free,4483,music,38.4,PG,5800,banner,post_roll,healthcare,7.64,10,1,0,1,28.7,11,12.67,1.35,0.86,0.33,2024-03-02 08:00:00,8,5,3,0.1,0.0,1.2,0.817405,10,0.1,console_healthcare,morning,1,257.3575324215766,0.0465716840202172,28.7
151465,25.0,F,US,Chicago,desktop,free,9738,kids,20.2,PG-13,5287,audio,in_feed,cpg,10.5,4,0,0,0,14.3,1,11.38,1.02,0.02,0.05,2024-03-02 08:00:00,8,5,3,0.0,0.0,0.25,0.2861003333333333,4,0.0,desktop_cpg,morning,1,257.3575324215766,0.0465716840202172,14.3
871893,53.0,F,US,Austin,desktop,basic,1637,sports,63.1,PG,5382,interstitial,in_feed,healthcare,5.94,8,0,0,0,52.3,3,8.49,1.42,0.03,0.07,2024-03-02 08:00:00,8,5,3,0.0,0.0,0.375,0.6404186666666667,8,0.0,desktop_healthcare,morning,1,257.3575324215766,0.0465716840202172,52.3
858694,20.0,F,CA,Toronto,mobile,premium,4042,documentary,40.2,G,5724,audio,sidebar,gaming,8.61,3,0,0,0,36.9,3,9.27,1.1,0.01,0.03,2024-03-02 08:00:00,8,5,3,0.0,0.0,1.0,0.5907013333333333,3,0.0,mobile_gaming,morning,1,257.3575324215766,0.0465716840202172,36.9
687221,44.0,M,JP,Tokyo,mobile,basic,5681,gaming,54.9,R,5461,banner,in_feed,travel,2.05,8,1,0,1,20.6,3,8.43,1.06,0.66,0.23,2024-03-02 08:00:00,8,5,3,0.125,0.0,0.5,0.6046063333333334,8,0.125,mobile_travel,morning,1,257.3575324215766,0.0465716840202172,20.6
367649,62.0,M,CA,Toronto,mobile,basic,3112,music,42.2,PG-13,5011,video,pre_roll,healthcare,5.35,11,0,0,0,18.8,0,8.21,2.09,0.04,0.09,2024-03-02 08:00:00,8,5,3,0.0,0.0,0.0,0.299986,11,0.0,mobile_healthcare,morning,1,257.3575324215766,0.0465716840202172,18.9
710039,33.0,F,IN,Bengaluru,desktop,premium,5737,music,30.8,R,5548,interstitial,in_feed,healthcare,3.49,1,0,0,0,28.4,7,2.63,0.65,0.0,0.0,2024-03-02 08:00:00,8,5,3,0.0,0.0,7.0,0.672608,1,0.0,desktop_healthcare,morning,1,257.3575324215766,0.0465716840202172,28.4
707432,60.0,M,BR,Rio de Janeiro,mobile,family,2896,music,46.4,PG,5392,native,post_roll,finance,3.56,3,0,0,0,12.7,5,11.83,0.89,0.01,0.04,2024-03-02 08:00:00,8,5,3,0.0,0.0,1.6666666666666667,0.4771556666666666,3,0.0,mobile_finance,morning,1,257.3575324215766,0.0465716840202172,26.133333333333336
275590,16.0,M,US,Chicago,console,family,3710,drama,16.5,R,5308,audio,mid_roll,healthcare,9.05,1,0,0,0,16.2,0,7.47,1.22,0.0,0.01,2024-03-02 09:00:00,9,5,3,0.0,0.0,0.0,0.2751139999999999,1,0.0,console_healthcare,morning,1,257.3575324215766,0.0465716840202172,16.2
851542,15.0,F,US,New York,desktop,premium,1139,sports,16.5,PG,5438,interstitial,sidebar,auto,2.58,9,0,0,0,17.0,5,8.74,1.04,0.03,0.08,2024-03-02 09:00:00,9,5,3,0.0,0.0,0.5555555555555556,0.5172116666666666,9,0.0,desktop_auto,morning,1,257.3575324215766,0.0465716840202172,17.0
186210,47.0,F,BR,Sao Paulo,mobile,free,5664,comedy,18.5,PG-13,5609,video,sidebar,travel,4.27,7,0,0,0,8.3,4,11.24,0.51,0.03,0.08,2024-03-02 09:00:00,9,5,3,0.0,0.0,0.5714285714285714,0.3979769999999999,7,0.0,mobile_travel,morning,1,257.3575324215766,0.0465716840202172,8.3
333706,49.0,F,IN,Bengaluru,mobile,free,5320,news,13.5,G,5509,native,pre_roll,cpg,9.21,9,0,0,0,15.9,5,9.01,1.17,0.03,0.08,2024-03-02 09:00:00,9,5,3,0.0,0.0,0.5555555555555556,0.5069303333333333,9,0.0,mobile_cpg,morning,1,257.3575324215766,0.0465716840202172,15.9
941418,42.0,F,AU,Melbourne,desktop,basic,7481,news,24.7,PG,5365,interstitial,sidebar,cpg,9.19,4,1,0,1,16.6,3,7.81,1.38,0.84,0.24,2024-03-02 09:00:00,9,5,3,0.25,0.0,1.0,0.589457,4,0.25,desktop_cpg,morning,1,257.3575324215766,0.0465716840202172,22.1
