user_id,age,gender,country,city,device_type,subscription_type,content_id,content_genre,content_duration,content_rating,campaign_id,ad_type,ad_placement,advertiser_category,bid_amount,impressions,clicks,conversions,clicked,session_duration,pages_viewed,cpm,cpc,revenue,cost,timestamp,hour,day_of_week,month
144398,47.0,Other,FR,Lyon,mobile,free,3895,drama,47.7,R,5684,audio,mid_roll,tech,1.46,2,0,0,0,17.7,2,9.62,1.31,0.01,0.02,2025-03-30 11:00:00,11,6,3
544400,68.0,M,US,Austin,mobile,basic,3915,kids,41.6,G,5455,native,in_feed,retail,4.31,2,0,0,0,31.1,7,5.64,1.31,0.0,0.01,2024-08-28 03:00:00,3,2,8
257167,25.0,M,US,Chicago,mobile,free,7297,kids,49.4,R,5913,interstitial,post_roll,healthcare,2.88,9,0,0,0,24.8,4,12.54,1.33,0.05,0.11,2025-04-03 15:00:00,15,3,4
984084,49.0,M,FR,Lyon,mobile,free,2255,sports,33.9,PG,5180,native,sidebar,finance,3.97,3,0,0,0,95.05050000000048,1,14.81,1.09,0.02,0.04,2025-06-29 02:00:00,2,6,6
381124,57.0,M,US,New York,tablet,basic,1540,sports,25.1,G,5310,banner,in_feed,auto,5.17,1,0,0,0,5.4,2,11.82,1.33,0.0,0.01,2025-05-16 05:00:00,5,4,5
627398,48.0,F,US,Seattle,tablet,basic,2346,kids,27.5,PG-13,5030,video,sidebar,auto,1.22,7,0,0,0,20.6,2,5.62,1.16,0.02,0.04,2025-04-16 18:00:00,18,2,4
100935,65.0,M,US,New York,desktop,free,9325,gaming,38.0,G,5480,interstitial,in_feed,tech,8.96,10,1,0,1,20.6,3,9.63,1.57,0.98,0.33,2025-02-06 15:00:00,15,3,2
739654,62.0,F,BR,Sao Paulo,desktop,premium,1318,drama,44.7,PG,5599,interstitial,in_feed,retail,5.5,1,0,0,0,20.6,3,9.42,0.06,0.0,0.01,2024-07-25 02:00:00,2,3,7
983172,23.0,M,FR,Paris,mobile,basic,1901,news,28.5,PG-13,5164,audio,pre_roll,auto,6.64,3,0,0,0,13.7,3,11.01,1.74,0.01,0.03,2025-05-04 10:00:00,10,6,5
692244,71.0,M,US,Austin,mobile,free,7222,documentary,26.1,PG,5980,banner,sidebar,finance,4.8,2,0,0,0,16.7,2,5.94,0.74,0.0,0.01,2024-09-13 15:00:00,15,4,9
515823,24.0,F,US,Austin,mobile,free,7769,news,35.6,R,5135,native,mid_roll,finance,2.96,5,1,0,1,36.1,3,12.04,0.69,0.44,0.16,2024-12-13 09:00:00,9,4,12
566864,66.0,M,US,Chicago,tablet,family,9990,kids,13.4,R,5008,audio,in_feed,healthcare,3.34,7,0,0,0,11.7,7,11.59,0.85,0.03,0.08,2024-08-17 19:00:00,19,5,8
495972,39.0,F,US,Chicago,desktop,basic,3983,music,28.3,PG-13,5354,video,sidebar,tech,3.99,10,0,0,0,0.5,4,3.14,0.73,0.01,0.03,2024-08-17 00:00:00,0,5,8
722879,16.0,M,AU,Melbourne,desktop,premium,2433,gaming,40.1,PG,5032,video,in_feed,auto,2.67,11,1,0,1,38.6,2,3.45,0.72,0.45,0.15,2024-05-25 02:00:00,2,5,5
225366,22.0,M,IN,Bengaluru,smart_tv,basic,1504,sports,29.4,G,5224,native,sidebar,finance,6.71,11,0,0,0,20.6,4,9.09,1.11,0.04,0.1,2025-08-02 02:00:00,2,5,8
276187,58.0,F,FR,Paris,mobile,free,5728,sports,43.0,R,5386,banner,pre_roll,tech,18.06,9,0,0,0,24.5,7,13.13,1.35,0.05,0.12,2024-05-19 19:00:00,19,6,5
609722,62.0,F,FR,Paris,tablet,free,9303,documentary,42.9,PG,5268,interstitial,post_roll,gaming,4.58,4,0,0,0,29.8,3,13.75,0.83,0.02,0.06,2024-04-16 13:00:00,13,1,4
404133,24.0,F,IN,Mumbai,desktop,premium,7817,documentary,73.6,PG-13,5193,native,pre_roll,tech,5.37,8,0,0,0,33.8,1,8.7,0.99,0.03,0.07,2025-07-19 12:00:00,12,5,7
884375,27.0,F,IN,Hyderabad,desktop,premium,2925,music,45.5,PG-13,5180,native,mid_roll,tech,3.77,8,0,0,0,95.05050000000048,2,12.43,0.56,0.04,0.1,2024-12-25 16:00:00,16,2,12
900480,32.0,F,US,Austin,console,basic,7243,drama,27.1,PG,5545,video,in_feed,healthcare,9.63,6,0,0,0,0.5,3,10.56,1.54,0.03,0.06,2024-10-23 11:00:00,11,2,10
946713,40.0,F,FR,Lyon,mobile,free,4167,music,41.1,PG-13,5414,interstitial,in_feed,travel,2.22,10,0,0,0,19.5,0,8.45,1.75,0.03,0.08,2025-04-03 05:00:00,5,3,4
342863,25.0,F,DE,Munich,mobile,basic,3294,kids,37.8,R,5737,interstitial,in_feed,auto,4.7,10,0,0,0,39.4,2,2.53,0.57,0.01,0.03,2024-09-23 23:00:00,23,0,9
373365,65.0,Other,IN,Bengaluru,mobile,basic,6606,music,21.5,PG,5879,interstitial,post_roll,healthcare,8.39,3,0,0,0,1.4,2,9.63,1.28,0.01,0.03,2024-05-09 01:00:00,1,3,5
475071,44.0,M,AU,Sydney,mobile,family,2386,news,37.8,PG,5136,video,post_roll,healthcare,4.83,11,1,0,1,22.2,3,11.99,1.43,0.91,0.35,2025-03-30 00:00:00,0,6,3
808376,25.0,F,MX,Guadalajara,mobile,premium,6415,sports,21.1,R,5388,banner,mid_roll,gaming,5.76,5,0,0,0,15.2,1,6.58,1.4,0.01,0.03,2024-06-04 00:00:00,0,1,6
193043,27.0,M,CA,Vancouver,mobile,premium,8055,music,62.3,PG-13,5390,native,in_feed,finance,6.79,1,0,0,0,41.8,7,8.03,1.73,0.0,0.01,2024-12-24 14:00:00,14,1,12
737246,49.0,F,BR,Sao Paulo,mobile,free,4041,kids,7.8,G,5548,audio,mid_roll,gaming,4.26,3,0,0,0,0.5,2,8.96,1.45,0.01,0.03,2025-07-26 11:00:00,11,5,7
937439,32.0,F,US,Seattle,tablet,free,6992,sports,29.2,PG-13,5058,native,pre_roll,auto,7.61,1,0,0,0,16.4,3,14.02,1.6,0.01,0.01,2025-07-19 12:00:00,12,5,7
892425,47.0,F,US,Austin,desktop,free,2964,sports,48.4,R,5266,audio,pre_roll,cpg,8.87,1,0,0,0,29.5,7,12.54,0.8,0.01,0.01,2024-09-11 19:00:00,19,2,9
342390,61.0,M,DE,Berlin,mobile,basic,2247,kids,24.7,PG-13,5266,audio,sidebar,retail,2.61,9,0,0,0,5.1,3,10.49,1.26,0.04,0.09,2025-04-26 08:00:00,8,5,4
464802,72.0,M,UK,Manchester,mobile,basic,6182,drama,69.3,R,5168,audio,post_roll,tech,3.86,4,0,0,0,56.7,2,8.82,1.31,0.01,0.04,2025-01-25 20:00:00,20,5,1
622868,20.0,F,US,Chicago,desktop,basic,4994,comedy,37.5,R,5743,interstitial,post_roll,retail,4.96,11,0,0,0,39.4,5,13.18,1.16,0.06,0.14,2024-11-14 20:00:00,20,3,11
378812,48.0,F,UK,London,mobile,basic,9855,gaming,34.9,R,5128,video,pre_roll,gaming,3.51,1,1,1,1,7.3,4,10.6,1.53,30.23,0.24,2024-05-15 13:00:00,13,2,5
458894,65.0,F,AU,Melbourne,desktop,family,6507,gaming,2.0,PG,5461,audio,mid_roll,cpg,9.0,11,1,0,1,3.6,5,16.31,1.11,0.74,0.35,2024-09-20 05:00:00,5,4,9
422701,44.0,M,BR,Rio de Janeiro,desktop,basic,4079,drama,25.3,R,5932,banner,pre_roll,retail,6.7,1,0,0,0,26.5,4,10.05,1.3,0.0,0.01,2025-02-16 00:00:00,0,6,2
412050,28.0,F,US,Austin,mobile,free,5477,drama,43.6,R,5759,banner,pre_roll,travel,3.15,6,0,0,0,30.8,5,12.55,1.05,0.03,0.08,2025-08-15 18:00:00,18,4,8
422223,54.0,M,BR,Rio de Janeiro,mobile,basic,6400,documentary,12.0,PG,5670,banner,post_roll,gaming,3.95,7,2,0,1,17.1,0,12.19,0.39,0.5,0.2,2024-03-03 15:00:00,15,6,3
251379,20.0,M,BR,Sao Paulo,mobile,family,1057,music,42.7,PG,5645,interstitial,sidebar,travel,6.63,2,0,0,0,53.4,4,9.83,0.9,0.01,0.02,2025-03-23 14:00:00,14,6,3
521069,68.0,M,IN,Mumbai,mobile,free,8401,news,39.5,G,5644,interstitial,in_feed,gaming,11.78,8,0,0,0,19.2,5,13.9,2.46,0.04,0.11,2025-06-01 00:00:00,0,6,6
996420,29.0,M,IN,Bengaluru,mobile,basic,8624,news,23.7,PG-13,5281,interstitial,mid_roll,retail,7.47,3,0,0,0,2.6,1,10.25,0.95,0.01,0.03,2025-07-27 15:00:00,15,6,7
326142,15.0,F,BR,Rio de Janeiro,mobile,premium,4206,gaming,8.8,PG,5943,video,pre_roll,gaming,6.59,4,2,0,1,1.8,3,7.45,1.04,1.26,0.34,2024-10-15 20:00:00,20,1,10
360269,39.0,M,IN,Mumbai,mobile,free,4721,sports,64.8,PG-13,5968,native,pre_roll,auto,3.31,7,0,0,0,40.9,3,14.55,1.07,0.04,0.1,2024-05-03 23:00:00,23,4,5
310253,27.0,M,AU,Sydney,mobile,premium,1602,kids,3.8,PG,5909,video,sidebar,tech,5.33,5,0,0,0,0.5,2,9.68,0.49,0.02,0.05,2024-07-25 07:00:00,7,3,7
456785,37.0,F,US,Chicago,tablet,family,2842,news,40.3,PG-13,5790,interstitial,pre_roll,gaming,7.24,4,1,1,1,29.8,2,12.43,1.11,18.42,0.22,2025-06-03 06:00:00,6,1,6
156632,30.0,F,FR,Paris,desktop,basic,7388,news,39.0,PG-13,5145,video,in_feed,travel,7.57,5,0,0,0,19.8,3,5.26,0.84,0.01,0.03,2025-06-18 02:00:00,2,2,6
273456,58.0,F,IN,Bengaluru,smart_tv,free,8375,documentary,36.1,PG,5213,banner,in_feed,tech,7.07,9,0,0,0,33.0,3,12.82,1.78,0.05,0.12,2025-02-08 00:00:00,0,5,2
358003,14.0,M,JP,Tokyo,mobile,free,3669,drama,2.0,PG-13,5518,video,pre_roll,travel,2.52,3,0,0,0,0.5,4,8.01,0.69,0.01,0.02,2024-05-06 06:00:00,6,0,5
664817,34.0,F,US,Chicago,smart_tv,free,6690,sports,39.7,R,5764,interstitial,mid_roll,tech,2.61,11,1,1,1,33.0,4,5.44,0.44,19.98,0.13,2024-05-05 20:00:00,20,6,5
410467,23.0,F,UK,London,desktop,premium,3085,drama,2.0,PG-13,5983,banner,post_roll,tech,5.95,4,0,0,0,0.5,1,13.59,1.77,0.02,0.05,2024-11-14 05:00:00,5,3,11
177554,43.0,F,BR,Sao Paulo,mobile,free,1951,gaming,17.0,PG-13,5329,banner,pre_roll,travel,4.12,10,0,0,0,18.7,7,5.62,1.53,0.02,0.06,2025-01-12 15:00:00,15,6,1
580099,19.0,Unknown,JP,Tokyo,mobile,free,5334,documentary,49.3,PG,5075,native,sidebar,auto,5.14,11,0,0,0,15.3,4,9.34,1.09,0.04,0.1,2024-03-18 11:00:00,11,0,3
696649,70.0,M,FR,Lyon,smart_tv,free,7830,gaming,50.8,PG,5184,native,post_roll,tech,3.82,4,1,0,1,10.2,2,12.42,0.52,0.33,0.13,2025-03-06 11:00:00,11,3,3
671977,48.0,F,BR,Sao Paulo,mobile,basic,8405,drama,21.9,PG,5686,video,sidebar,finance,2.95,6,0,0,0,17.8,5,13.27,1.13,0.03,0.08,2024-12-20 00:00:00,0,4,12
552778,28.0,F,IN,Mumbai,mobile,free,2204,gaming,37.6,PG-13,5311,banner,sidebar,travel,5.3,2,0,0,0,11.6,2,11.83,1.87,0.01,0.02,2024-03-07 15:00:00,15,3,3
296270,54.0,F,DE,Munich,desktop,free,5562,gaming,51.2,PG-13,5469,banner,post_roll,travel,8.15,4,1,0,1,46.0,1,18.23,1.56,0.97,0.31,2024-04-21 15:00:00,15,6,4
682735,69.0,Unknown,MX,Mexico City,desktop,free,4384,comedy,4.9,PG,5323,native,pre_roll,finance,13.69,3,0,0,0,4.0,2,16.78,1.88,0.02,0.05,2024-11-01 07:00:00,7,4,11
860087,22.0,Other,AU,Melbourne,mobile,family,1850,gaming,37.4,PG-13,5830,video,mid_roll,tech,3.15,10,1,0,1,17.3,1,3.57,1.18,0.72,0.21,2025-03-26 04:00:00,4,2,3
104219,72.0,F,US,Austin,desktop,premium,4745,music,29.9,PG,5516,banner,in_feed,auto,1.76,5,0,0,0,29.2,4,7.12,1.41,0.01,0.04,2025-05-20 17:00:00,17,1,5
753795,72.0,M,UK,London,desktop,free,9141,drama,36.0,PG-13,5406,audio,mid_roll,finance,5.55,3,1,0,1,29.0,7,12.02,1.47,0.9,0.26,2024-10-19 21:00:00,21,5,10
706135,61.0,F,UK,Manchester,desktop,free,9218,drama,29.6,G,5516,interstitial,pre_roll,auto,4.89,11,0,0,0,18.7,3,2.01,0.74,0.01,0.02,2024-08-07 11:00:00,11,2,8
362737,69.0,M,BR,Rio de Janeiro,desktop,premium,3160,gaming,27.2,PG,5033,audio,sidebar,retail,2.28,4,0,0,0,33.9,2,8.49,0.92,0.01,0.03,2025-08-05 21:00:00,21,1,8
141110,60.0,M,BR,Sao Paulo,smart_tv,premium,6833,documentary,42.3,G,5049,banner,mid_roll,gaming,3.43,2,0,0,0,23.8,3,7.02,1.31,0.01,0.01,2024-11-03 14:00:00,14,6,11
571642,70.0,F,US,Seattle,mobile,basic,3218,comedy,2.9,PG-13,5932,interstitial,sidebar,gaming,6.54,8,0,0,0,0.5,3,14.32,0.99,0.05,0.11,2024-08-18 07:00:00,7,6,8
925747,16.0,M,AU,Melbourne,mobile,free,3710,documentary,52.8,PG-13,5340,interstitial,in_feed,travel,1.72,6,2,1,1,31.3,2,13.13,0.25,17.9,0.15,2024-10-25 20:00:00,20,4,10
791410,14.0,F,US,Austin,mobile,free,1799,news,57.2,G,5793,banner,in_feed,cpg,14.17,4,0,0,0,22.7,0,13.45,1.54,0.02,0.05,2024-03-07 12:00:00,12,3,3
814080,43.0,F,BR,Sao Paulo,tablet,basic,7995,drama,42.4,PG-13,5103,interstitial,pre_roll,finance,7.57,11,1,0,1,35.6,1,11.28,1.21,0.78,0.31,2024-08-11 00:00:00,0,6,8
460728,70.0,M,UK,Manchester,mobile,basic,7538,gaming,29.6,R,5897,audio,pre_roll,finance,4.75,1,0,0,0,17.3,2,9.58,1.05,0.0,0.01,2024-12-04 09:00:00,9,2,12
211512,33.0,F,IN,Mumbai,smart_tv,basic,9402,music,38.6,PG,5437,audio,post_roll,retail,11.8,4,0,0,0,22.0,4,11.32,0.56,0.02,0.05,2025-07-09 23:00:00,23,2,7
600572,35.0,F,AU,Sydney,mobile,free,2715,gaming,6.5,PG-13,5345,audio,pre_roll,travel,4.64,5,0,0,0,11.8,1,3.8,1.16,0.01,0.02,2025-04-03 15:00:00,15,3,4
600636,37.0,M,IN,Bengaluru,tablet,basic,6091,gaming,55.3,PG,5675,native,post_roll,auto,1.62,7,0,0,0,53.4,8,6.26,1.11,0.02,0.04,2025-04-26 21:00:00,21,5,4
605538,48.0,M,AU,Sydney,mobile,free,9258,comedy,18.7,PG-13,5375,audio,mid_roll,gaming,10.92,3,0,0,0,14.0,3,13.31,1.57,0.02,0.04,2024-12-20 05:00:00,5,4,12
961172,21.0,F,US,Chicago,smart_tv,family,8485,drama,25.8,PG,5898,banner,in_feed,gaming,1.75,9,1,0,1,29.7,2,11.53,0.79,0.52,0.22,2024-04-29 17:00:00,17,0,4
789608,25.0,F,US,Chicago,mobile,premium,5372,news,26.2,PG,5280,native,mid_roll,cpg,5.7,6,1,0,1,38.1,3,10.07,0.84,0.53,0.19,2024-09-28 02:00:00,2,5,9
318358,19.0,F,JP,Osaka,desktop,premium,9898,music,37.0,PG-13,5828,native,mid_roll,retail,4.3,3,1,0,1,23.7,3,7.36,0.62,0.38,0.12,2025-08-21 09:00:00,9,3,8
797675,23.0,F,AU,Sydney,mobile,free,3013,documentary,71.1,G,5269,video,pre_roll,travel,14.76,9,0,0,0,37.4,1,10.61,1.5,0.04,0.1,2024-03-24 20:00:00,20,6,3
165419,25.0,M,IN,Bengaluru,tablet,free,7846,documentary,22.9,R,5854,native,in_feed,retail,3.67,4,0,0,0,2.5,4,10.66,1.04,0.02,0.04,2025-06-18 18:00:00,18,2,6
445458,28.0,M,US,Chicago,desktop,basic,8534,sports,52.9,PG,5008,video,in_feed,finance,2.72,8,1,0,1,27.2,1,5.5,0.99,0.61,0.19,2025-03-05 15:00:00,15,2,3
480274,66.0,F,DE,Unknown,desktop,free,4567,documentary,24.5,PG,5658,audio,pre_roll,travel,4.62,6,0,0,0,22.5,1,4.84,1.23,0.23783420551094,0.03,2024-08-01 07:00:00,7,3,8
452281,22.0,M,US,Chicago,smart_tv,premium,5379,music,5.0,PG,5454,video,post_roll,auto,5.65,9,0,0,0,0.5,1,12.83,0.93,0.05,0.12,2025-04-25 02:00:00,2,4,4
224387,41.0,M,IN,Mumbai,desktop,basic,6531,music,2.0,R,5528,interstitial,pre_roll,cpg,2.99,4,0,0,0,1.6,4,13.69,1.54,0.02,0.05,2025-05-26 22:00:00,22,0,5
344666,64.0,F,MX,Mexico City,mobile,basic,9354,documentary,36.8,G,5825,video,mid_roll,travel,4.8,2,0,0,0,7.4,0,8.0,1.41,0.01,0.02,2024-03-24 08:00:00,8,6,3
799790,27.0,M,JP,Unknown,mobile,premium,4843,sports,7.2,PG-13,5551,video,pre_roll,cpg,3.45,4,0,0,0,4.0,4,15.81,0.82,0.03,0.06,2024-04-27 11:00:00,11,5,4
117743,57.0,F,US,Austin,desktop,free,6882,music,33.3,PG,5828,audio,post_roll,auto,6.33,11,0,0,0,15.0,4,13.11,0.35,0.06,0.14,2025-02-23 12:00:00,12,6,2
920933,22.0,M,US,New York,desktop,free,8342,sports,50.1,PG,5739,audio,post_roll,healthcare,5.1,8,0,0,0,24.0,2,11.52,1.3,0.04,0.09,2025-08-22 12:00:00,12,4,8
844345,44.0,M,JP,Osaka,desktop,premium,4426,drama,27.6,G,5081,native,post_roll,cpg,5.14,1,0,0,0,12.5,2,13.5,1.33,0.01,0.01,2024-03-13 22:00:00,22,2,3
504645,16.0,M,US,Austin,desktop,basic,8891,documentary,21.1,PG-13,5641,video,sidebar,cpg,3.48,9,0,0,0,10.2,5,9.79,0.56,0.04,0.09,2025-02-23 11:00:00,11,6,2
279189,37.0,M,BR,Sao Paulo,smart_tv,free,8130,comedy,41.3,R,5531,audio,in_feed,tech,3.25,3,0,0,0,20.8,2,8.16,0.95,0.01,0.02,2024-05-13 17:00:00,17,0,5
998116,54.0,F,US,New York,smart_tv,free,6468,drama,41.8,PG-13,5115,banner,mid_roll,travel,3.06,2,0,0,0,18.3,2,13.95,1.08,0.01,0.03,2025-02-15 01:00:00,1,5,2
962448,35.0,M,CA,Vancouver,console,free,8166,drama,72.6,PG-13,5740,banner,sidebar,cpg,3.16,9,0,0,0,37.1,3,7.79,1.42,0.03,0.07,2025-01-31 14:00:00,14,4,1
271076,64.0,F,DE,Munich,mobile,premium,1338,sports,3.7,R,5150,banner,pre_roll,retail,4.97,6,0,0,0,9.4,0,9.53,1.9,0.02,0.06,2024-04-18 20:00:00,20,3,4
825510,39.0,F,AU,Melbourne,tablet,premium,1319,drama,38.9,PG-13,5653,video,sidebar,travel,5.63,7,0,0,0,19.6,6,10.29,1.07,0.03,0.07,2025-03-03 14:00:00,14,0,3
925994,38.0,M,US,Seattle,mobile,basic,8573,music,21.2,PG,5762,native,sidebar,travel,2.05,11,1,0,1,0.5,3,10.46,1.14,0.73,0.29,2025-06-28 09:00:00,9,5,6
850408,23.0,F,IN,Bengaluru,mobile,free,1112,documentary,11.6,R,5625,audio,sidebar,finance,6.63,6,0,0,0,20.6,5,13.69,1.33,0.03,0.08,2025-06-10 06:00:00,6,1,6
391132,41.0,M,FR,Lyon,tablet,basic,2500,news,2.9,PG,5495,interstitial,pre_roll,travel,5.99,5,1,0,1,21.6,6,11.61,1.52,0.94,0.29,2024-03-16 15:00:00,15,5,3
656866,41.0,F,BR,Rio de Janeiro,tablet,free,1088,sports,58.9,PG-13,5294,native,in_feed,retail,5.51,9,2,0,1,53.6,4,10.95,1.42,1.74,0.52,2024-07-11 19:00:00,19,3,7
911697,50.0,M,UK,Manchester,smart_tv,basic,7244,music,59.1,G,5107,interstitial,sidebar,cpg,4.35,2,0,0,0,18.6,4,7.58,0.97,0.01,0.02,2024-07-09 01:00:00,1,1,7
649334,27.0,F,US,New York,mobile,premium,6717,sports,37.8,PG-13,5553,interstitial,post_roll,healthcare,2.66,9,0,0,0,20.6,4,6.49,1.09,0.02,0.06,2024-10-31 18:00:00,18,3,10
914028,35.0,F,BR,Rio de Janeiro,console,free,1389,kids,70.9,PG,5977,audio,in_feed,tech,8.07,1,0,0,0,61.5,5,11.59,0.99,0.0,0.01,2024-05-17 05:00:00,5,4,5
270903,60.0,M,FR,Paris,smart_tv,free,3109,music,16.6,PG-13,5924,video,post_roll,travel,4.83,1,0,0,0,15.3,2,7.64,0.63,0.0,0.01,2025-06-05 08:00:00,8,3,6
413984,44.0,M,DE,Munich,mobile,premium,6203,news,58.7,G,5908,video,pre_roll,retail,5.07,7,0,0,0,14.7,2,11.54,1.24,0.03,0.08,2025-04-24 10:00:00,10,3,4
969190,46.0,M,BR,Rio de Janeiro,mobile,free,5464,drama,52.4,PG,5650,video,in_feed,auto,13.38,1,0,0,0,51.5,6,17.33,1.44,0.01,0.02,2025-05-11 12:00:00,12,6,5
118254,40.0,F,IN,Bengaluru,mobile,free,7851,news,42.1,PG,5343,native,in_feed,retail,6.78,9,1,0,1,10.9,0,12.7,1.34,0.85,0.32,2024-06-16 00:00:00,0,6,6
855695,45.0,M,US,Austin,mobile,premium,5801,news,67.1,PG,5463,banner,pre_roll,auto,3.56,3,0,0,0,56.9,1,12.31,1.4,0.01,0.04,2024-03-08 20:00:00,20,4,3
372361,25.0,F,FR,Lyon,smart_tv,free,1538,music,41.9,PG,5707,interstitial,sidebar,cpg,2.22,4,2,0,1,42.2,6,8.87,0.77,0.94,0.27,2025-07-05 17:00:00,17,5,7
230629,55.0,F,JP,Osaka,mobile,free,2951,drama,2.0,PG-13,5570,banner,sidebar,retail,4.21,6,0,0,0,0.5,1,13.56,0.94,0.03,0.08,2024-08-04 00:00:00,0,6,8
492699,45.0,M,JP,Tokyo,desktop,basic,6471,documentary,71.3,PG-13,5441,banner,in_feed,cpg,3.36,2,0,0,0,50.8,6,13.84,0.72,0.01,0.03,2025-02-18 09:00:00,9,1,2
466695,74.0,Other,AU,Sydney,tablet,premium,7921,documentary,94.5,PG,5273,audio,in_feed,gaming,9.05,4,1,0,1,71.0,5,8.91,1.28,0.78,0.23,2025-07-05 02:00:00,2,5,7
985426,40.0,F,UK,London,desktop,free,1475,gaming,35.3,R,5989,native,in_feed,tech,3.55,2,0,0,0,8.5,3,14.73,1.0,0.01,0.03,2024-03-20 12:00:00,12,2,3
424751,19.0,F,UK,Manchester,desktop,premium,5110,news,41.1,PG-13,5056,audio,sidebar,tech,4.71,3,1,0,1,27.3,2,6.15,0.78,0.48,0.14,2024-03-03 22:00:00,22,6,3
720744,65.0,F,BR,Sao Paulo,desktop,free,8898,kids,25.7,PG,5923,native,post_roll,cpg,3.92,10,2,0,1,0.5,4,6.83,1.56,1.9,0.54,2024-03-03 22:00:00,22,6,3
387788,13.0,M,US,New York,mobile,free,9908,drama,2.6,G,5606,video,mid_roll,gaming,1.37,1,1,0,1,0.5,0,8.64,0.57,0.35,0.09,2024-05-24 09:00:00,9,4,5
671362,30.0,F,US,New York,desktop,family,6197,sports,45.5,G,5564,audio,mid_roll,tech,9.1,11,0,0,0,27.8,7,14.25,1.56,0.06,0.16,2024-03-28 21:00:00,21,3,3
805152,19.0,M,US,New York,desktop,free,1096,gaming,23.8,G,5413,native,mid_roll,gaming,8.22,4,0,0,0,7.4,1,13.07,1.43,0.02,0.05,2025-05-17 18:00:00,18,5,5
680661,56.0,M,IN,Mumbai,smart_tv,family,8530,sports,9.4,PG-13,5296,banner,sidebar,retail,6.39,1,1,0,1,22.4,3,9.75,1.4,0.84,0.22,2025-01-22 04:00:00,4,2,1
674598,65.0,F,UK,Manchester,desktop,basic,3278,gaming,38.2,PG-13,5441,video,sidebar,gaming,5.27,7,1,0,1,9.2,1,13.56,1.37,0.86,0.3,2025-08-12 05:00:00,5,1,8
456636,31.0,M,US,Chicago,mobile,free,9234,comedy,30.6,R,5031,video,in_feed,healthcare,6.27,8,0,0,0,7.4,3,4.25,2.2,0.01,0.03,2025-05-07 19:00:00,19,2,5
753464,31.0,F,DE,Munich,mobile,free,4582,kids,36.5,R,5548,audio,in_feed,travel,4.2,7,1,0,1,23.3,3,11.32,1.13,0.71,0.25,2025-08-03 02:00:00,2,6,8
720664,44.0,F,CA,Vancouver,mobile,free,8128,kids,24.3,PG-13,5329,native,in_feed,tech,8.48,9,1,0,1,0.5,2,13.21,1.69,1.06,0.37,2024-07-07 19:00:00,19,6,7
381393,71.0,M,IN,Mumbai,mobile,basic,1671,drama,49.6,R,5426,banner,in_feed,travel,4.23,11,1,0,1,46.2,6,9.56,1.65,1.03,0.35,2024-08-03 09:00:00,9,5,8
351703,54.0,M,FR,Lyon,mobile,basic,6478,gaming,27.0,R,5916,audio,pre_roll,tech,7.35,3,0,0,0,20.6,3,9.24,0.81,0.01,0.03,2025-06-02 16:00:00,16,0,6
145859,45.0,M,IN,Mumbai,tablet,basic,6903,comedy,55.4,G,5058,video,mid_roll,travel,2.65,11,0,0,0,37.2,3,10.76,0.74,0.05,0.12,2024-07-11 05:00:00,5,3,7
777067,67.0,F,IN,Hyderabad,tablet,basic,7954,sports,71.6,PG,5342,interstitial,post_roll,gaming,3.97,1,0,0,0,63.3,3,3.83,1.54,0.0,0.0,2024-03-31 21:00:00,21,6,3
114686,45.0,F,US,New York,tablet,premium,5685,comedy,63.1,PG-13,5681,interstitial,mid_roll,healthcare,2.15,3,0,0,0,46.1,4,2.88,0.66,0.0,0.01,2025-02-25 07:00:00,7,1,2
686652,31.0,F,US,Chicago,mobile,free,5509,comedy,64.7,PG-13,5795,video,mid_roll,tech,4.32,8,0,0,0,43.2,1,6.11,0.93,0.02,0.05,2025-05-07 12:00:00,12,2,5
472469,69.0,M,US,Seattle,mobile,basic,1012,drama,13.8,G,5632,video,sidebar,auto,4.75,9,0,0,0,19.9,3,11.59,1.67,0.04,0.1,2025-08-05 19:00:00,19,1,8
771688,52.0,F,US,Seattle,desktop,free,2432,comedy,34.2,G,5898,banner,in_feed,finance,6.39,8,1,0,1,1.3,3,10.6,0.94,0.6,0.23,2025-07-15 00:00:00,0,1,7
181366,19.0,F,IN,Hyderabad,mobile,free,8208,documentary,33.1,PG-13,5505,audio,in_feed,finance,5.54,5,0,0,0,20.1,5,9.12,1.16,0.02,0.05,2024-05-04 22:00:00,22,5,5
236222,24.0,F,IN,Bengaluru,tablet,free,6136,news,37.7,R,5150,video,in_feed,tech,6.23,8,2,0,1,17.9,6,12.95,1.48,1.82,0.55,2025-04-21 22:00:00,22,0,4
796297,69.0,M,UK,London,smart_tv,free,8702,sports,37.2,R,5850,video,mid_roll,travel,6.17,8,0,0,0,29.6,1,14.62,1.24,0.05,0.12,2025-05-31 21:00:00,21,5,5
597056,26.0,F,BR,Sao Paulo,smart_tv,premium,1222,music,69.7,PG-13,5693,audio,pre_roll,retail,3.57,10,0,0,0,42.2,2,6.76,0.96,0.03,0.07,2025-03-12 23:00:00,23,2,3
926457,14.0,F,US,New York,mobile,basic,8770,documentary,30.2,PG,5761,banner,pre_roll,healthcare,11.18,5,0,0,0,23.1,7,12.04,2.37,0.02,0.06,2025-05-17 16:00:00,16,5,5
